crawl,url_host_name,url_host_registered_domain,warc_filename,url,warc_record_offset,warc_record_length,ranking,year
CC-MAIN-2016-44,www.fondazionepapagiovannixxiii.it,fondazionepapagiovannixxiii.it,crawl-data/CC-MAIN-2016-44/segments/1476988719027.25/warc/CC-MAIN-20161020183839-00239-ip-10-171-6-4.ec2.internal.warc.gz,http://www.fondazionepapagiovannixxiii.it/,463436348,12428,1,2016
CC-MAIN-2016-07,www.ktechnik.de,ktechnik.de,crawl-data/CC-MAIN-2016-07/segments/1454701145751.1/warc/CC-MAIN-20160205193905-00150-ip-10-236-182-209.ec2.internal.warc.gz,http://www.ktechnik.de/,488792694,32490,1,2016
CC-MAIN-2016-30,www.signon.se,signon.se,crawl-data/CC-MAIN-2016-30/segments/1469257824226.33/warc/CC-MAIN-20160723071024-00321-ip-10-185-27-174.ec2.internal.warc.gz,http://www.signon.se/,701557191,17550,1,2016
CC-MAIN-2016-44,www.innova.uniovi.es,uniovi.es,crawl-data/CC-MAIN-2016-44/segments/1476988719468.5/warc/CC-MAIN-20161020183839-00528-ip-10-171-6-4.ec2.internal.warc.gz,http://www.innova.uniovi.es/,526474033,4383,1,2016
CC-MAIN-2016-22,www.radio1.se,radio1.se,crawl-data/CC-MAIN-2016-22/segments/1464052868853.18/warc/CC-MAIN-20160524012108-00170-ip-10-185-217-139.ec2.internal.warc.gz,http://www.radio1.se/,758957618,6086,1,2016
CC-MAIN-2016-26,www.pxl.be,pxl.be,crawl-data/CC-MAIN-2016-26/segments/1466783396945.81/warc/CC-MAIN-20160624154956-00168-ip-10-164-35-72.ec2.internal.warc.gz,http://www.pxl.be/,794878027,9940,1,2016
CC-MAIN-2016-30,www.expert-technomarkt.de,expert-technomarkt.de,crawl-data/CC-MAIN-2016-30/segments/1469257829972.19/warc/CC-MAIN-20160723071029-00214-ip-10-185-27-174.ec2.internal.warc.gz,http://www.expert-technomarkt.de/,430253117,27961,1,2016
CC-MAIN-2016-30,www.newsbeast.gr,newsbeast.gr,crawl-data/CC-MAIN-2016-30/segments/1469257824319.59/warc/CC-MAIN-20160723071024-00073-ip-10-185-27-174.ec2.internal.warc.gz,http://www.newsbeast.gr/,595416229,43596,1,2016
CC-MAIN-2016-26,www.hangmatdagboek.be,hangmatdagboek.be,crawl-data/CC-MAIN-2016-26/segments/1466783393146.70/warc/CC-MAIN-20160624154953-00159-ip-10-164-35-72.ec2.internal.warc.gz,http://www.hangmatdagboek.be/,609967656,9371,1,2016
CC-MAIN-2016-50,www.e-vendo.de,e-vendo.de,crawl-data/CC-MAIN-2016-50/segments/1480698540804.14/warc/CC-MAIN-20161202170900-00315-ip-10-31-129-80.ec2.internal.warc.gz,https://www.e-vendo.de/,937252913,14083,1,2016
CC-MAIN-2016-07,www.belgianboatshow.be,belgianboatshow.be,crawl-data/CC-MAIN-2016-07/segments/1454701159155.63/warc/CC-MAIN-20160205193919-00182-ip-10-236-182-209.ec2.internal.warc.gz,http://www.belgianboatshow.be/,295194342,12817,1,2016
CC-MAIN-2016-26,www.lut.fi,lut.fi,crawl-data/CC-MAIN-2016-26/segments/1466783395679.92/warc/CC-MAIN-20160624154955-00001-ip-10-164-35-72.ec2.internal.warc.gz,http://www.lut.fi/,670465277,18922,1,2016
CC-MAIN-2016-36,www.vidi.hr,vidi.hr,crawl-data/CC-MAIN-2016-36/segments/1471982939917.96/warc/CC-MAIN-20160823200859-00091-ip-10-153-172-175.ec2.internal.warc.gz,http://www.vidi.hr/,777810391,37689,1,2016
CC-MAIN-2016-26,www.vaken.se,vaken.se,crawl-data/CC-MAIN-2016-26/segments/1466783396106.71/warc/CC-MAIN-20160624154956-00018-ip-10-164-35-72.ec2.internal.warc.gz,http://www.vaken.se/,939144882,32470,1,2016
CC-MAIN-2016-07,www.airsoftclubnederland.nl,airsoftclubnederland.nl,crawl-data/CC-MAIN-2016-07/segments/1454701146550.16/warc/CC-MAIN-20160205193906-00075-ip-10-236-182-209.ec2.internal.warc.gz,http://www.airsoftclubnederland.nl/,260836041,13570,1,2016
CC-MAIN-2016-40,www.cartedepeche.fr,cartedepeche.fr,crawl-data/CC-MAIN-2016-40/segments/1474738661775.4/warc/CC-MAIN-20160924173741-00182-ip-10-143-35-109.ec2.internal.warc.gz,http://www.cartedepeche.fr/,379917012,9399,1,2016
CC-MAIN-2016-07,www.turisturaj.cz,turisturaj.cz,crawl-data/CC-MAIN-2016-07/segments/1454701153736.68/warc/CC-MAIN-20160205193913-00239-ip-10-236-182-209.ec2.internal.warc.gz,http://www.turisturaj.cz/?cid=214&idsubjekt=P043,705444289,8797,1,2016
CC-MAIN-2016-40,www.villadeifioriacerra.it,villadeifioriacerra.it,crawl-data/CC-MAIN-2016-40/segments/1474738661367.29/warc/CC-MAIN-20160924173741-00205-ip-10-143-35-109.ec2.internal.warc.gz,http://www.villadeifioriacerra.it/,831215249,19564,1,2016
CC-MAIN-2016-22,www.accademiaitalianacucina.it,accademiaitalianacucina.it,crawl-data/CC-MAIN-2016-22/segments/1464051177779.21/warc/CC-MAIN-20160524005257-00037-ip-10-185-217-139.ec2.internal.warc.gz,http://www.accademiaitalianacucina.it/,334274778,12492,1,2016
CC-MAIN-2016-22,www.acsm-agam.it,acsm-agam.it,crawl-data/CC-MAIN-2016-22/segments/1464052946109.59/warc/CC-MAIN-20160524012226-00017-ip-10-185-217-139.ec2.internal.warc.gz,http://www.acsm-agam.it/,323134036,8122,1,2016
CC-MAIN-2016-44,www.aslnapoli2nordservizionline.it,aslnapoli2nordservizionline.it,crawl-data/CC-MAIN-2016-44/segments/1476990033880.51/warc/CC-MAIN-20161020190033-00464-ip-10-142-188-19.ec2.internal.warc.gz,http://www.aslnapoli2nordservizionline.it/,310620284,16080,1,2016
CC-MAIN-2016-44,www.opettajantekijanoikeus.fi,opettajantekijanoikeus.fi,crawl-data/CC-MAIN-2016-44/segments/1476988721027.15/warc/CC-MAIN-20161020183841-00480-ip-10-171-6-4.ec2.internal.warc.gz,http://www.opettajantekijanoikeus.fi/,616881783,13255,1,2016
CC-MAIN-2016-44,www.teatrdlawas.pl,teatrdlawas.pl,crawl-data/CC-MAIN-2016-44/segments/1476988720973.64/warc/CC-MAIN-20161020183840-00242-ip-10-171-6-4.ec2.internal.warc.gz,http://www.teatrdlawas.pl/,718711476,20428,1,2016
CC-MAIN-2016-44,www.friesmuseum.nl,friesmuseum.nl,crawl-data/CC-MAIN-2016-44/segments/1476988718987.23/warc/CC-MAIN-20161020183838-00009-ip-10-171-6-4.ec2.internal.warc.gz,http://www.friesmuseum.nl/?language=en,466917051,8366,1,2016
CC-MAIN-2016-36,www.benifallim.es,benifallim.es,crawl-data/CC-MAIN-2016-36/segments/1471982974951.92/warc/CC-MAIN-20160823200934-00148-ip-10-153-172-175.ec2.internal.warc.gz,http://www.benifallim.es/,326980351,12400,1,2016
CC-MAIN-2016-26,www.eikyo.es,eikyo.es,crawl-data/CC-MAIN-2016-26/segments/1466783396147.66/warc/CC-MAIN-20160624154956-00038-ip-10-164-35-72.ec2.internal.warc.gz,http://www.eikyo.es/,506539294,20578,1,2016
CC-MAIN-2016-26,www.cakesparadise.fr,cakesparadise.fr,crawl-data/CC-MAIN-2016-26/segments/1466783393533.44/warc/CC-MAIN-20160624154953-00149-ip-10-164-35-72.ec2.internal.warc.gz,http://www.cakesparadise.fr/,427714608,11204,1,2016
CC-MAIN-2016-26,www.comunecastiglionetinella.it,comunecastiglionetinella.it,crawl-data/CC-MAIN-2016-26/segments/1466783392069.78/warc/CC-MAIN-20160624154952-00120-ip-10-164-35-72.ec2.internal.warc.gz,http://www.comunecastiglionetinella.it/,453396856,9427,1,2016
CC-MAIN-2016-26,www.dnasrl.it,dnasrl.it,crawl-data/CC-MAIN-2016-26/segments/1466783397562.76/warc/CC-MAIN-20160624154957-00024-ip-10-164-35-72.ec2.internal.warc.gz,http://www.dnasrl.it/,500294624,11777,1,2016
CC-MAIN-2016-40,www.ifous.se,ifous.se,crawl-data/CC-MAIN-2016-40/segments/1474738662133.5/warc/CC-MAIN-20160924173742-00135-ip-10-143-35-109.ec2.internal.warc.gz,http://www.ifous.se/,540265393,13335,1,2016
CC-MAIN-2016-18,www.sardiniapoint.it,sardiniapoint.it,crawl-data/CC-MAIN-2016-18/segments/1461860110805.57/warc/CC-MAIN-20160428161510-00031-ip-10-239-7-51.ec2.internal.warc.gz,http://www.sardiniapoint.it/,537910737,9481,1,2016
CC-MAIN-2016-30,www.hendrik-unger.de,hendrik-unger.de,crawl-data/CC-MAIN-2016-30/segments/1469257824201.28/warc/CC-MAIN-20160723071024-00050-ip-10-185-27-174.ec2.internal.warc.gz,http://www.hendrik-unger.de/,504420934,16198,1,2016
CC-MAIN-2016-50,www.barnboox.de,barnboox.de,crawl-data/CC-MAIN-2016-50/segments/1480698541905.26/warc/CC-MAIN-20161202170901-00121-ip-10-31-129-80.ec2.internal.warc.gz,http://www.barnboox.de/,342700138,15908,1,2016
CC-MAIN-2016-26,www.0-100.it,0-100.it,crawl-data/CC-MAIN-2016-26/segments/1466783397795.31/warc/CC-MAIN-20160624154957-00008-ip-10-164-35-72.ec2.internal.warc.gz,http://www.0-100.it/,321991669,48526,1,2016
CC-MAIN-2016-30,www.web04.de,web04.de,crawl-data/CC-MAIN-2016-30/segments/1469257824201.56/warc/CC-MAIN-20160723071024-00162-ip-10-185-27-174.ec2.internal.warc.gz,http://www.web04.de/,796531327,15675,1,2016
CC-MAIN-2016-40,www.tocarouge.de,tocarouge.de,crawl-data/CC-MAIN-2016-40/segments/1474738660916.37/warc/CC-MAIN-20160924173740-00104-ip-10-143-35-109.ec2.internal.warc.gz,http://www.tocarouge.de/,747624909,37260,1,2016
CC-MAIN-2016-26,www.espertiafrica.it,espertiafrica.it,crawl-data/CC-MAIN-2016-26/segments/1466783395620.56/warc/CC-MAIN-20160624154955-00130-ip-10-164-35-72.ec2.internal.warc.gz,http://www.espertiafrica.it/,539937266,10528,1,2016
CC-MAIN-2016-30,www.prawnik.pl,prawnik.pl,crawl-data/CC-MAIN-2016-30/segments/1469257823805.20/warc/CC-MAIN-20160723071023-00248-ip-10-185-27-174.ec2.internal.warc.gz,http://www.prawnik.pl/,670673346,15872,1,2016
CC-MAIN-2016-18,www.fk-shop.de,fk-shop.de,crawl-data/CC-MAIN-2016-18/segments/1461860110356.23/warc/CC-MAIN-20160428161510-00040-ip-10-239-7-51.ec2.internal.warc.gz,http://www.fk-shop.de/,327008628,11932,1,2016
CC-MAIN-2016-30,www.clickeffect.de,clickeffect.de,crawl-data/CC-MAIN-2016-30/segments/1469257823805.20/warc/CC-MAIN-20160723071023-00079-ip-10-185-27-174.ec2.internal.warc.gz,http://www.clickeffect.de/,367490654,7706,1,2016
CC-MAIN-2016-26,www.digitalscore.lv,digitalscore.lv,crawl-data/CC-MAIN-2016-26/segments/1466783393997.50/warc/CC-MAIN-20160624154953-00199-ip-10-164-35-72.ec2.internal.warc.gz,http://www.digitalscore.lv/,514294029,10198,1,2016
CC-MAIN-2016-22,www.bureauveritas.es,bureauveritas.es,crawl-data/CC-MAIN-2016-22/segments/1464049278091.17/warc/CC-MAIN-20160524002118-00003-ip-10-185-217-139.ec2.internal.warc.gz,http://www.bureauveritas.es/,403514651,21363,1,2016
CC-MAIN-2016-36,www.lavande-valensole.fr,lavande-valensole.fr,crawl-data/CC-MAIN-2016-36/segments/1471982292975.73/warc/CC-MAIN-20160823195812-00074-ip-10-153-172-175.ec2.internal.warc.gz,http://www.lavande-valensole.fr/,532757183,8827,1,2016
CC-MAIN-2016-40,www.energyvalley.nl,energyvalley.nl,crawl-data/CC-MAIN-2016-40/segments/1474738663010.9/warc/CC-MAIN-20160924173743-00072-ip-10-143-35-109.ec2.internal.warc.gz,https://www.energyvalley.nl/?lan=Engels,963397449,6140,1,2016
CC-MAIN-2016-30,www.mmm-messe.de,mmm-messe.de,crawl-data/CC-MAIN-2016-30/segments/1469257829320.70/warc/CC-MAIN-20160723071029-00220-ip-10-185-27-174.ec2.internal.warc.gz,https://www.mmm-messe.de/,915501626,6952,1,2016
CC-MAIN-2016-07,www.kapitalmarktexperten.de,kapitalmarktexperten.de,crawl-data/CC-MAIN-2016-07/segments/1454701157012.30/warc/CC-MAIN-20160205193917-00248-ip-10-236-182-209.ec2.internal.warc.gz,http://www.kapitalmarktexperten.de/,478876971,13092,1,2016
CC-MAIN-2016-40,www.grandhotelexcelsiorrc.it,grandhotelexcelsiorrc.it,crawl-data/CC-MAIN-2016-40/segments/1474738662541.24/warc/CC-MAIN-20160924173742-00123-ip-10-143-35-109.ec2.internal.warc.gz,http://www.grandhotelexcelsiorrc.it/,512001005,10929,1,2016
CC-MAIN-2016-44,www.personal-wissen.de,personal-wissen.de,crawl-data/CC-MAIN-2016-44/segments/1476988719877.27/warc/CC-MAIN-20161020183839-00197-ip-10-171-6-4.ec2.internal.warc.gz,http://www.personal-wissen.de/,635191742,13690,1,2016
CC-MAIN-2016-22,www.jonkopingsstudentkar.se,jonkopingsstudentkar.se,crawl-data/CC-MAIN-2016-22/segments/1464049274119.11/warc/CC-MAIN-20160524002114-00084-ip-10-185-217-139.ec2.internal.warc.gz,http://www.jonkopingsstudentkar.se/,599870128,7539,1,2016
CC-MAIN-2016-36,www.blanchardstowncentre.ie,blanchardstowncentre.ie,crawl-data/CC-MAIN-2016-36/segments/1471982292734.19/warc/CC-MAIN-20160823195812-00254-ip-10-153-172-175.ec2.internal.warc.gz,http://www.blanchardstowncentre.ie/,353920173,10673,1,2016
CC-MAIN-2016-26,www.cerus.fr,cerus.fr,crawl-data/CC-MAIN-2016-26/segments/1466783393533.44/warc/CC-MAIN-20160624154953-00035-ip-10-164-35-72.ec2.internal.warc.gz,http://www.cerus.fr/,432206514,9618,1,2016
CC-MAIN-2016-40,www.akkupojat.fi,akkupojat.fi,crawl-data/CC-MAIN-2016-40/segments/1474738661974.78/warc/CC-MAIN-20160924173741-00240-ip-10-143-35-109.ec2.internal.warc.gz,http://www.akkupojat.fi/,312246923,9309,1,2016
CC-MAIN-2016-22,www.enaco.fr,enaco.fr,crawl-data/CC-MAIN-2016-22/segments/1464049277313.35/warc/CC-MAIN-20160524002117-00174-ip-10-185-217-139.ec2.internal.warc.gz,http://www.enaco.fr/,512546296,28767,1,2016
CC-MAIN-2016-18,www.chasse-aux-livres.fr,chasse-aux-livres.fr,crawl-data/CC-MAIN-2016-18/segments/1461860127407.71/warc/CC-MAIN-20160428161527-00159-ip-10-239-7-51.ec2.internal.warc.gz,http://www.chasse-aux-livres.fr/,421364285,10521,1,2016
CC-MAIN-2016-40,www.vooremaa.ee,vooremaa.ee,crawl-data/CC-MAIN-2016-40/segments/1474738662159.54/warc/CC-MAIN-20160924173742-00209-ip-10-143-35-109.ec2.internal.warc.gz,http://www.vooremaa.ee/,792668513,10552,1,2016
CC-MAIN-2016-40,www.europapokal.de,europapokal.de,crawl-data/CC-MAIN-2016-40/segments/1474738661780.47/warc/CC-MAIN-20160924173741-00129-ip-10-143-35-109.ec2.internal.warc.gz,http://www.europapokal.de/,463896728,11685,1,2016
CC-MAIN-2016-40,www.nandori.hu,nandori.hu,crawl-data/CC-MAIN-2016-40/segments/1474738660158.72/warc/CC-MAIN-20160924173740-00274-ip-10-143-35-109.ec2.internal.warc.gz,http://www.nandori.hu/,618838496,9756,1,2016
CC-MAIN-2016-26,www.ledemocratedebergerac.fr,ledemocratedebergerac.fr,crawl-data/CC-MAIN-2016-26/segments/1466783400572.45/warc/CC-MAIN-20160624155000-00032-ip-10-164-35-72.ec2.internal.warc.gz,http://www.ledemocratedebergerac.fr/,673777764,19130,1,2016
CC-MAIN-2016-30,www.majobaventure.fr,majobaventure.fr,crawl-data/CC-MAIN-2016-30/segments/1469257824201.28/warc/CC-MAIN-20160723071024-00321-ip-10-185-27-174.ec2.internal.warc.gz,http://www.majobaventure.fr/,547183039,3232,1,2016
CC-MAIN-2016-44,www.eanagnostis.gr,eanagnostis.gr,crawl-data/CC-MAIN-2016-44/segments/1476988718311.12/warc/CC-MAIN-20161020183838-00111-ip-10-171-6-4.ec2.internal.warc.gz,http://www.eanagnostis.gr/,415000489,9631,1,2016
CC-MAIN-2016-40,www.wysylajtaniej.pl,wysylajtaniej.pl,crawl-data/CC-MAIN-2016-40/segments/1474738659833.43/warc/CC-MAIN-20160924173739-00196-ip-10-143-35-109.ec2.internal.warc.gz,http://www.wysylajtaniej.pl/?akcja=cennik,817860338,9200,1,2016
CC-MAIN-2016-30,www.megyeriszabolcskerteszete.hu,megyeriszabolcskerteszete.hu,crawl-data/CC-MAIN-2016-30/segments/1469257830064.24/warc/CC-MAIN-20160723071030-00171-ip-10-185-27-174.ec2.internal.warc.gz,http://www.megyeriszabolcskerteszete.hu/,563121173,17116,1,2016
CC-MAIN-2016-40,www.buecher.at,buecher.at,crawl-data/CC-MAIN-2016-40/segments/1474738660966.51/warc/CC-MAIN-20160924173740-00050-ip-10-143-35-109.ec2.internal.warc.gz,http://www.buecher.at/,368191175,7739,1,2016
CC-MAIN-2016-50,www.paradies-ruegen.de,paradies-ruegen.de,crawl-data/CC-MAIN-2016-50/segments/1480698543035.87/warc/CC-MAIN-20161202170903-00192-ip-10-31-129-80.ec2.internal.warc.gz,http://www.paradies-ruegen.de/,623266245,7270,1,2016
CC-MAIN-2016-22,www.decin.cz,decin.cz,crawl-data/CC-MAIN-2016-22/segments/1464050960463.61/warc/CC-MAIN-20160524004920-00207-ip-10-185-217-139.ec2.internal.warc.gz,http://www.decin.cz/,460796710,21651,1,2016
CC-MAIN-2016-44,www.annakirche.at,annakirche.at,crawl-data/CC-MAIN-2016-44/segments/1476988720153.61/warc/CC-MAIN-20161020183840-00139-ip-10-171-6-4.ec2.internal.warc.gz,http://www.annakirche.at/,306410023,22749,1,2016
CC-MAIN-2016-36,www.hipodromolondonpub.es,hipodromolondonpub.es,crawl-data/CC-MAIN-2016-36/segments/1471982298551.3/warc/CC-MAIN-20160823195818-00235-ip-10-153-172-175.ec2.internal.warc.gz,http://www.hipodromolondonpub.es/,498585911,14443,1,2016
CC-MAIN-2016-50,www.zago.se,zago.se,crawl-data/CC-MAIN-2016-50/segments/1480698541783.81/warc/CC-MAIN-20161202170901-00486-ip-10-31-129-80.ec2.internal.warc.gz,http://www.zago.se/,801660264,19829,1,2016
CC-MAIN-2016-30,www.thetwelvehotel.ie,thetwelvehotel.ie,crawl-data/CC-MAIN-2016-30/segments/1469257824995.51/warc/CC-MAIN-20160723071024-00267-ip-10-185-27-174.ec2.internal.warc.gz,http://www.thetwelvehotel.ie/,755246370,15228,1,2016
CC-MAIN-2016-44,www.mobilfunk-talk.de,mobilfunk-talk.de,crawl-data/CC-MAIN-2016-44/segments/1476988721174.97/warc/CC-MAIN-20161020183841-00222-ip-10-171-6-4.ec2.internal.warc.gz,http://www.mobilfunk-talk.de/,574825107,21716,1,2016
CC-MAIN-2016-26,www.dreis-tiefenbach-wetter.de,dreis-tiefenbach-wetter.de,crawl-data/CC-MAIN-2016-26/segments/1466783393146.70/warc/CC-MAIN-20160624154953-00093-ip-10-164-35-72.ec2.internal.warc.gz,http://www.dreis-tiefenbach-wetter.de/,518107769,7377,1,2016
CC-MAIN-2016-26,www.lfsh.de,lfsh.de,crawl-data/CC-MAIN-2016-26/segments/1466783397213.30/warc/CC-MAIN-20160624154957-00081-ip-10-164-35-72.ec2.internal.warc.gz,http://www.lfsh.de/,665790023,3765,1,2016
CC-MAIN-2016-22,www.bloodtransfusion.it,bloodtransfusion.it,crawl-data/CC-MAIN-2016-22/segments/1464049275836.20/warc/CC-MAIN-20160524002115-00132-ip-10-185-217-139.ec2.internal.warc.gz,http://www.bloodtransfusion.it/,384082675,13668,1,2016
CC-MAIN-2016-40,www.piercarlomeinero.it,piercarlomeinero.it,crawl-data/CC-MAIN-2016-40/segments/1474738660242.52/warc/CC-MAIN-20160924173740-00281-ip-10-143-35-109.ec2.internal.warc.gz,http://www.piercarlomeinero.it/,645820551,7613,1,2016
CC-MAIN-2016-36,www.crow.nl,crow.nl,crawl-data/CC-MAIN-2016-36/segments/1471982290497.47/warc/CC-MAIN-20160823195810-00134-ip-10-153-172-175.ec2.internal.warc.gz,http://www.crow.nl/?code=REC25,375201099,15360,1,2016
CC-MAIN-2016-07,www.quechoisirmarseille.fr,quechoisirmarseille.fr,crawl-data/CC-MAIN-2016-07/segments/1454701163663.52/warc/CC-MAIN-20160205193923-00312-ip-10-236-182-209.ec2.internal.warc.gz,http://www.quechoisirmarseille.fr/,619289602,13716,1,2016
CC-MAIN-2016-30,www.dwars.be,dwars.be,crawl-data/CC-MAIN-2016-30/segments/1469258918071.75/warc/CC-MAIN-20160723072838-00304-ip-10-185-27-174.ec2.internal.warc.gz,http://www.dwars.be/,419660711,17008,1,2016
CC-MAIN-2016-30,www.rissc.it,rissc.it,crawl-data/CC-MAIN-2016-30/segments/1469257831769.86/warc/CC-MAIN-20160723071031-00204-ip-10-185-27-174.ec2.internal.warc.gz,http://www.rissc.it/,681717372,18294,1,2016
CC-MAIN-2016-22,www.erdon.ro,erdon.ro,crawl-data/CC-MAIN-2016-22/segments/1464049282327.67/warc/CC-MAIN-20160524002122-00112-ip-10-185-217-139.ec2.internal.warc.gz,http://www.erdon.ro/,485224501,25713,1,2016
CC-MAIN-2016-22,www.freeride-experience.at,freeride-experience.at,crawl-data/CC-MAIN-2016-22/segments/1464050960463.61/warc/CC-MAIN-20160524004920-00015-ip-10-185-217-139.ec2.internal.warc.gz,http://www.freeride-experience.at/,535403357,9752,1,2016
CC-MAIN-2016-30,www.soavehotel.it,soavehotel.it,crawl-data/CC-MAIN-2016-30/segments/1469257829972.49/warc/CC-MAIN-20160723071029-00030-ip-10-185-27-174.ec2.internal.warc.gz,http://www.soavehotel.it/,704111332,30022,1,2016
CC-MAIN-2016-07,www.spex.de,spex.de,crawl-data/CC-MAIN-2016-07/segments/1454701155060.45/warc/CC-MAIN-20160205193915-00208-ip-10-236-182-209.ec2.internal.warc.gz,http://www.spex.de/?p=499667,649707073,19190,1,2016
CC-MAIN-2016-40,www.ueberwachungskamera-mit-bewegungsmelder.de,ueberwachungskamera-mit-bewegungsmelder.de,crawl-data/CC-MAIN-2016-40/segments/1474738663010.9/warc/CC-MAIN-20160924173743-00266-ip-10-143-35-109.ec2.internal.warc.gz,http://www.ueberwachungskamera-mit-bewegungsmelder.de/,800443970,17522,1,2016
CC-MAIN-2016-50,www.jaegerforbundet.dk,jaegerforbundet.dk,crawl-data/CC-MAIN-2016-50/segments/1480698542288.7/warc/CC-MAIN-20161202170902-00184-ip-10-31-129-80.ec2.internal.warc.gz,http://www.jaegerforbundet.dk/?id=1108,531538614,24016,1,2016
CC-MAIN-2016-44,www.blume2000.de,blume2000.de,crawl-data/CC-MAIN-2016-44/segments/1476988722459.85/warc/CC-MAIN-20161020183842-00476-ip-10-171-6-4.ec2.internal.warc.gz,http://www.blume2000.de/?system=888162&system=888162,351519338,13271,1,2016
CC-MAIN-2016-22,www.landstedembo.nl,landstedembo.nl,crawl-data/CC-MAIN-2016-22/segments/1464051035374.76/warc/CC-MAIN-20160524005035-00091-ip-10-185-217-139.ec2.internal.warc.gz,http://www.landstedembo.nl/,617643633,9523,1,2016
CC-MAIN-2016-50,www.aurorabk.it,aurorabk.it,crawl-data/CC-MAIN-2016-50/segments/1480698541134.5/warc/CC-MAIN-20161202170901-00135-ip-10-31-129-80.ec2.internal.warc.gz,http://www.aurorabk.it/,345691927,16760,1,2016
CC-MAIN-2016-44,www.sterkonline.nl,sterkonline.nl,crawl-data/CC-MAIN-2016-44/segments/1476988717963.49/warc/CC-MAIN-20161020183837-00461-ip-10-171-6-4.ec2.internal.warc.gz,https://www.sterkonline.nl/,962252902,21092,1,2016
CC-MAIN-2016-22,www.sitographics.it,sitographics.it,crawl-data/CC-MAIN-2016-22/segments/1464053379198.78/warc/CC-MAIN-20160524012939-00086-ip-10-185-217-139.ec2.internal.warc.gz,http://www.sitographics.it/,810738173,21992,1,2016
CC-MAIN-2016-36,www.braintime.de,braintime.de,crawl-data/CC-MAIN-2016-36/segments/1471982295103.11/warc/CC-MAIN-20160823195815-00199-ip-10-153-172-175.ec2.internal.warc.gz,http://www.braintime.de/,335349703,28603,1,2016
CC-MAIN-2016-07,www.mdue.it,mdue.it,crawl-data/CC-MAIN-2016-07/segments/1454701149377.17/warc/CC-MAIN-20160205193909-00123-ip-10-236-182-209.ec2.internal.warc.gz,http://www.mdue.it/,523319547,13447,1,2016
CC-MAIN-2016-50,www.saruv.at,saruv.at,crawl-data/CC-MAIN-2016-50/segments/1480698541995.74/warc/CC-MAIN-20161202170901-00268-ip-10-31-129-80.ec2.internal.warc.gz,https://www.saruv.at/,996166598,15059,1,2016
CC-MAIN-2016-18,www.eurocentrumjablonec.cz,eurocentrumjablonec.cz,crawl-data/CC-MAIN-2016-18/segments/1461860109830.69/warc/CC-MAIN-20160428161509-00083-ip-10-239-7-51.ec2.internal.warc.gz,http://www.eurocentrumjablonec.cz/,335071635,7511,1,2016
CC-MAIN-2016-30,www.zuhause.de,zuhause.de,crawl-data/CC-MAIN-2016-30/segments/1469257826773.17/warc/CC-MAIN-20160723071026-00326-ip-10-185-27-174.ec2.internal.warc.gz,http://www.zuhause.de/,824718147,22768,1,2016
CC-MAIN-2016-44,www.alfapizza.it,alfapizza.it,crawl-data/CC-MAIN-2016-44/segments/1476988718303.21/warc/CC-MAIN-20161020183838-00279-ip-10-171-6-4.ec2.internal.warc.gz,http://www.alfapizza.it/,305235768,15042,1,2016
CC-MAIN-2016-36,www.nabu-potsdam.de,nabu-potsdam.de,crawl-data/CC-MAIN-2016-36/segments/1471982296931.2/warc/CC-MAIN-20160823195816-00189-ip-10-153-172-175.ec2.internal.warc.gz,http://www.nabu-potsdam.de/,587423311,20702,1,2016
CC-MAIN-2016-50,www.aeldermeul.nl,aeldermeul.nl,crawl-data/CC-MAIN-2016-50/segments/1480698542687.37/warc/CC-MAIN-20161202170902-00291-ip-10-31-129-80.ec2.internal.warc.gz,http://www.aeldermeul.nl/,296335867,11342,1,2016
CC-MAIN-2016-44,www.anbuermans.be,anbuermans.be,crawl-data/CC-MAIN-2016-44/segments/1476988718309.70/warc/CC-MAIN-20161020183838-00451-ip-10-171-6-4.ec2.internal.warc.gz,http://www.anbuermans.be/,302650792,4434,1,2016
CC-MAIN-2016-26,www.russischeskulturinstitut.at,russischeskulturinstitut.at,crawl-data/CC-MAIN-2016-26/segments/1466783395560.14/warc/CC-MAIN-20160624154955-00005-ip-10-164-35-72.ec2.internal.warc.gz,http://www.russischeskulturinstitut.at/,816271805,8237,1,2016
CC-MAIN-2016-30,www.cegoc.pt,cegoc.pt,crawl-data/CC-MAIN-2016-30/segments/1469257823802.12/warc/CC-MAIN-20160723071023-00096-ip-10-185-27-174.ec2.internal.warc.gz,http://www.cegoc.pt/,364924794,12211,1,2016
CC-MAIN-2016-26,www.biojack.fi,biojack.fi,crawl-data/CC-MAIN-2016-26/segments/1466783399522.99/warc/CC-MAIN-20160624154959-00075-ip-10-164-35-72.ec2.internal.warc.gz,http://www.biojack.fi/,400824036,11877,1,2016
CC-MAIN-2016-40,www.fchb.es,fchb.es,crawl-data/CC-MAIN-2016-40/segments/1474738662166.99/warc/CC-MAIN-20160924173742-00010-ip-10-143-35-109.ec2.internal.warc.gz,http://www.fchb.es/,463346565,5381,1,2016
CC-MAIN-2016-22,www.techsmith.de,techsmith.de,crawl-data/CC-MAIN-2016-22/segments/1464049273946.43/warc/CC-MAIN-20160524002113-00203-ip-10-185-217-139.ec2.internal.warc.gz,https://www.techsmith.de/,1051731216,8665,1,2016
